user_id,review_text,timestamp,cleaned_review,sentiment,is_toxic
92970984,The handles stay cool and are comfortable to hold. Very thoughtful design. (Current begin remain present level speak job.),2024-09-03 07:01:18.781751,handle stay cool comfortable hold thoughtful design current begin remain present level speak job,Neutral,0
35672704,"Very useful for our joint family. Easy to clean, solid build quality. (Two economic cup suffer response which.)",2024-07-24 07:01:18.781756,useful joint family easy clean solid build quality two economic cup suffer response,Neutral,0
56522186,"Very useful for our joint family. Easy to clean, solid build quality. (On short find some.)",2024-04-26 07:01:18.781761,useful joint family easy clean solid build quality short find,Neutral,0
90941875,The handles stay cool and are comfortable to hold. Very thoughtful design. (Item land others even five blue him.),2023-09-02 07:01:18.781768,handle stay cool comfortable hold thoughtful design item land others even five blue,Neutral,0
31455387,"Very useful for our joint family. Easy to clean, solid build quality. (Note hear plan ask cold.)",2024-07-25 07:01:18.781775,useful joint family easy clean solid build quality note hear plan ask cold,Neutral,0
20963475,The handles stay cool and are comfortable to hold. Very thoughtful design. (When education important.),2025-02-26 07:01:18.781782,handle stay cool comfortable hold thoughtful design education important,Neutral,0
52305040,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Step population whole good air conference follow so.),2025-03-13 07:01:18.781789,good boiling pulse potato quickly saved lot time step population whole good air conference follow,Positive,0
37787842,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Early Democrat he certain fire act.)",2024-01-01 07:01:18.781796,using cooker every day last month work flawlessly cook evenly lid secure early democrat certain fire act,Neutral,0
93156315,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Response degree nothing.),2023-08-15 07:01:18.781801,good boiling pulse potato quickly saved lot time response degree nothing,Positive,0
62748535,The handles stay cool and are comfortable to hold. Very thoughtful design. (Together no history own money bill.),2025-04-12 07:01:18.781806,handle stay cool comfortable hold thoughtful design together history money bill,Neutral,0
99675507,"Very useful for our joint family. Easy to clean, solid build quality. (Respond watch space provide off.)",2025-05-06 07:01:18.781810,useful joint family easy clean solid build quality respond watch space provide,Neutral,0
42964008,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Radio itself spend cup anyone management.)",2025-02-07 07:01:18.781814,pressure cooker great buy make sambar biryani regularly reliable radio spend cup anyone management,Positive,0
73204497,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Wrong instead buy.)",2024-12-19 07:01:18.781818,using cooker every day last month work flawlessly cook evenly lid secure wrong instead buy,Neutral,0
43236883,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Over option door again.),2025-05-18 07:01:18.781823,good boiling pulse potato quickly saved lot time option door,Positive,0
90867447,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Popular task write.)",2024-11-25 07:01:18.781827,pressure cooker great buy make sambar biryani regularly reliable popular task write,Positive,0
35819917,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Expect success idea time truth although population.),2025-03-02 07:01:18.781831,good boiling pulse potato quickly saved lot time expect success idea time truth although population,Positive,0
88694192,"Very useful for our joint family. Easy to clean, solid build quality. (Like stop indeed feeling.)",2024-02-08 07:01:18.781834,useful joint family easy clean solid build quality like stop indeed feeling,Positive,0
89900152,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Send hundred news finish partner hotel.),2024-12-05 07:01:18.781839,good boiling pulse potato quickly saved lot time send hundred news finish partner hotel,Positive,0
60126196,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Management political treat successful visit bill difference.)",2025-03-10 07:01:18.781843,pressure cooker great buy make sambar biryani regularly reliable management political treat successful visit bill difference,Positive,0
37256486,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Catch year technology.)",2025-05-18 07:01:18.781846,using cooker every day last month work flawlessly cook evenly lid secure catch year technology,Neutral,0
18480341,The handles stay cool and are comfortable to hold. Very thoughtful design. (Difficult because right speech staff Mr.),2023-11-13 07:01:18.781850,handle stay cool comfortable hold thoughtful design difficult right speech staff mr,Neutral,0
76928251,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Various test employee.)",2023-09-01 07:01:18.781855,pressure cooker great buy make sambar biryani regularly reliable various test employee,Positive,0
24299018,The handles stay cool and are comfortable to hold. Very thoughtful design. (Book water avoid.),2024-05-18 07:01:18.781859,handle stay cool comfortable hold thoughtful design book water avoid,Neutral,0
65356235,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Reach social here recognize understand on.)",2023-08-16 07:01:18.781863,pressure cooker great buy make sambar biryani regularly reliable reach social recognize understand,Positive,0
56384179,The handles stay cool and are comfortable to hold. Very thoughtful design. (Call technology send thousand.),2024-02-04 07:01:18.781869,handle stay cool comfortable hold thoughtful design call technology send thousand,Neutral,0
78345794,The handles stay cool and are comfortable to hold. Very thoughtful design. (Pm property miss drive long majority.),2023-12-29 07:01:18.781876,handle stay cool comfortable hold thoughtful design pm property miss drive long majority,Neutral,0
976337,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Focus room difficult enough fast.)",2023-09-20 07:01:18.781884,using cooker every day last month work flawlessly cook evenly lid secure focus room difficult enough fast,Neutral,0
70664388,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Good structure drug positive.),2023-07-02 07:01:18.781892,good boiling pulse potato quickly saved lot time good structure drug positive,Positive,0
50579445,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Reason avoid manager defense provide.)",2023-10-24 07:01:18.781899,pressure cooker great buy make sambar biryani regularly reliable reason avoid manager defense provide,Positive,0
54218071,The handles stay cool and are comfortable to hold. Very thoughtful design. (Stand could bit decade opportunity month teach.),2024-09-30 07:01:18.781912,handle stay cool comfortable hold thoughtful design stand could bit decade opportunity month teach,Neutral,0
5568269,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Remain pretty summer black candidate.),2025-04-30 07:01:18.781920,good boiling pulse potato quickly saved lot time remain pretty summer black candidate,Positive,0
4269691,The handles stay cool and are comfortable to hold. Very thoughtful design. (History laugh per data hundred attention.),2024-06-09 07:01:18.781927,handle stay cool comfortable hold thoughtful design history laugh per data hundred attention,Neutral,0
11620777,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Clearly film thank possible challenge then.)",2024-11-05 07:01:18.781934,using cooker every day last month work flawlessly cook evenly lid secure clearly film thank possible challenge,Neutral,0
18164924,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Drive thus cost agreement.),2023-10-08 07:01:18.781941,good boiling pulse potato quickly saved lot time drive thus cost agreement,Positive,0
35601600,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Laugh enter until base issue character maybe.),2025-04-08 07:01:18.781950,good boiling pulse potato quickly saved lot time laugh enter base issue character maybe,Positive,0
97058639,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Free kid have any him up create.)",2025-06-06 07:01:18.781955,using cooker every day last month work flawlessly cook evenly lid secure free kid create,Neutral,0
49214339,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Idea order morning management item.)",2024-11-18 07:01:18.781959,using cooker every day last month work flawlessly cook evenly lid secure idea order morning management item,Neutral,0
63747150,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Position where detail.),2023-08-18 07:01:18.781963,good boiling pulse potato quickly saved lot time position detail,Positive,0
16849117,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Time offer draw.)",2024-02-02 07:01:18.781967,pressure cooker great buy make sambar biryani regularly reliable time offer draw,Positive,0
72406783,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Big difficult per respond hot big safe.)",2025-03-30 07:01:18.781971,pressure cooker great buy make sambar biryani regularly reliable big difficult per respond hot big safe,Positive,0
54735190,"Very useful for our joint family. Easy to clean, solid build quality. (Manager commercial data PM relationship.)",2024-02-26 07:01:18.781975,useful joint family easy clean solid build quality manager commercial data pm relationship,Neutral,0
73053403,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Safe behind me red live.),2023-09-04 07:01:18.781980,good boiling pulse potato quickly saved lot time safe behind red live,Positive,0
78688579,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (System reach color race coach.),2025-04-18 07:01:18.781984,good boiling pulse potato quickly saved lot time system reach color race coach,Positive,0
92264039,The handles stay cool and are comfortable to hold. Very thoughtful design. (Tonight center actually listen free concern.),2024-06-15 07:01:18.781988,handle stay cool comfortable hold thoughtful design tonight center actually listen free concern,Neutral,0
4306434,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Thing color set act goal.)",2023-11-26 07:01:18.781992,pressure cooker great buy make sambar biryani regularly reliable thing color set act goal,Positive,0
302848,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (On major easy body standard note wrong.),2024-04-20 07:01:18.781996,good boiling pulse potato quickly saved lot time major easy body standard note wrong,Positive,0
71619387,"Very useful for our joint family. Easy to clean, solid build quality. (Moment cold chair behind fight.)",2024-06-07 07:01:18.782000,useful joint family easy clean solid build quality moment cold chair behind fight,Neutral,0
88837169,"Very useful for our joint family. Easy to clean, solid build quality. (Laugh same wrong either main hair.)",2023-06-25 07:01:18.782004,useful joint family easy clean solid build quality laugh wrong either main hair,Neutral,0
91364916,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Still feeling free.)",2025-04-21 07:01:18.782008,pressure cooker great buy make sambar biryani regularly reliable still feeling free,Positive,0
85199737,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Simple tax total other both rate rock.),2023-09-27 07:01:18.782012,good boiling pulse potato quickly saved lot time simple tax total rate rock,Positive,0
18557727,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Challenge improve detail.)",2024-09-20 07:01:18.782016,pressure cooker great buy make sambar biryani regularly reliable challenge improve detail,Positive,0
31840618,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Ground all officer receive.)",2023-12-26 07:01:18.782020,using cooker every day last month work flawlessly cook evenly lid secure ground officer receive,Neutral,0
67175735,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Grow season create western police whole.),2025-05-09 07:01:18.782024,good boiling pulse potato quickly saved lot time grow season create western police whole,Positive,0
29072212,"Very useful for our joint family. Easy to clean, solid build quality. (Quickly tonight last when money enter quickly thousand.)",2025-04-08 07:01:18.782029,useful joint family easy clean solid build quality quickly tonight last money enter quickly thousand,Neutral,0
44234066,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Operation war everybody course often reduce.)",2024-08-12 07:01:18.782036,pressure cooker great buy make sambar biryani regularly reliable operation war everybody course often reduce,Positive,0
24090635,"Very useful for our joint family. Easy to clean, solid build quality. (But somebody note society get body across until.)",2025-04-01 07:01:18.782044,useful joint family easy clean solid build quality somebody note society get body across,Neutral,0
10605989,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Letter change whom perhaps.)",2024-11-10 07:01:18.782052,pressure cooker great buy make sambar biryani regularly reliable letter change perhaps,Positive,0
16249901,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Field explain son administration.)",2024-01-05 07:01:18.782058,pressure cooker great buy make sambar biryani regularly reliable field explain son administration,Positive,0
98090209,"Very useful for our joint family. Easy to clean, solid build quality. (Design stay but.)",2025-03-12 07:01:18.782062,useful joint family easy clean solid build quality design stay,Neutral,0
90596684,The handles stay cool and are comfortable to hold. Very thoughtful design. (Figure involve produce a edge go exist.),2025-03-08 07:01:18.782066,handle stay cool comfortable hold thoughtful design figure involve produce edge go exist,Neutral,0
38011304,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Program shoulder choice beat establish you culture.)",2024-10-26 07:01:18.782071,pressure cooker great buy make sambar biryani regularly reliable program shoulder choice beat establish culture,Positive,0
46677942,The handles stay cool and are comfortable to hold. Very thoughtful design. (Truth fact allow usually eat question hit human.),2023-12-23 07:01:18.782075,handle stay cool comfortable hold thoughtful design truth fact allow usually eat question hit human,Neutral,0
68448169,"Very useful for our joint family. Easy to clean, solid build quality. (Throw turn others community.)",2024-05-21 07:01:18.782079,useful joint family easy clean solid build quality throw turn others community,Neutral,0
47186456,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Quickly follow official raise current career.)",2024-12-07 07:01:18.782082,using cooker every day last month work flawlessly cook evenly lid secure quickly follow official raise current career,Neutral,0
12270773,The handles stay cool and are comfortable to hold. Very thoughtful design. (Current figure father until leave contain site.),2024-12-04 07:01:18.782087,handle stay cool comfortable hold thoughtful design current figure father leave contain site,Neutral,0
63032300,"Very useful for our joint family. Easy to clean, solid build quality. (Benefit money reason mean rate group.)",2023-12-29 07:01:18.782091,useful joint family easy clean solid build quality benefit money reason mean rate group,Neutral,0
24978225,The handles stay cool and are comfortable to hold. Very thoughtful design. (Into inside improve agree next whatever.),2023-08-17 07:01:18.782095,handle stay cool comfortable hold thoughtful design inside improve agree next whatever,Negative,0
61613935,"Very useful for our joint family. Easy to clean, solid build quality. (Because cell trade skill oil health.)",2024-10-08 07:01:18.782099,useful joint family easy clean solid build quality cell trade skill oil health,Neutral,0
15768028,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Myself not fall sense hotel idea accept space.)",2023-11-14 07:01:18.782103,using cooker every day last month work flawlessly cook evenly lid secure fall sense hotel idea accept space,Neutral,0
33606725,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Least approach area stop practice four best.),2023-09-18 07:01:18.782107,good boiling pulse potato quickly saved lot time least approach area stop practice four best,Positive,0
76972926,The handles stay cool and are comfortable to hold. Very thoughtful design. (Not real ten building once.),2024-12-18 07:01:18.782111,handle stay cool comfortable hold thoughtful design real ten building,Neutral,0
63956531,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (School apply day century science manager difference.)",2023-11-26 07:01:18.782114,pressure cooker great buy make sambar biryani regularly reliable school apply day century science manager difference,Positive,0
46683470,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Feeling financial writer according.)",2023-11-26 07:01:18.782118,pressure cooker great buy make sambar biryani regularly reliable feeling financial writer according,Positive,0
13034350,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Perhaps customer attack check they mind easy.)",2024-04-20 07:01:18.782124,using cooker every day last month work flawlessly cook evenly lid secure perhaps customer attack check mind easy,Neutral,0
57002083,"Very useful for our joint family. Easy to clean, solid build quality. (Listen strategy kitchen argue.)",2025-03-03 07:01:18.782128,useful joint family easy clean solid build quality listen strategy kitchen argue,Neutral,0
84350079,The handles stay cool and are comfortable to hold. Very thoughtful design. (Feel low contain dog.),2023-09-05 07:01:18.782132,handle stay cool comfortable hold thoughtful design feel low contain dog,Neutral,0
30824787,The handles stay cool and are comfortable to hold. Very thoughtful design. (Employee partner keep probably but chair against.),2023-11-07 07:01:18.782136,handle stay cool comfortable hold thoughtful design employee partner keep probably chair,Neutral,0
82105138,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Stand price color score.),2024-06-18 07:01:18.782140,good boiling pulse potato quickly saved lot time stand price color score,Positive,0
88123741,The handles stay cool and are comfortable to hold. Very thoughtful design. (Customer lose face beyond open happen every.),2023-07-30 07:01:18.782144,handle stay cool comfortable hold thoughtful design customer lose face beyond open happen every,Neutral,0
94110574,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Recently blue indicate interesting agreement lead.),2024-03-07 07:01:18.782148,good boiling pulse potato quickly saved lot time recently blue indicate interesting agreement lead,Positive,0
29538206,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Hope oil alone practice price know traditional.),2023-07-01 07:01:18.782152,good boiling pulse potato quickly saved lot time hope oil alone practice price know traditional,Positive,0
34495943,"Very useful for our joint family. Easy to clean, solid build quality. (While life rich everybody word group.)",2023-08-08 07:01:18.782157,useful joint family easy clean solid build quality life rich everybody word group,Neutral,0
96459353,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Decision total modern message company charge pretty.)",2024-04-08 07:01:18.782161,using cooker every day last month work flawlessly cook evenly lid secure decision total modern message company charge pretty,Neutral,0
75729041,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Fund resource skill everything several field hour.)",2025-03-05 07:01:18.782165,pressure cooker great buy make sambar biryani regularly reliable fund resource skill everything several field hour,Positive,0
93179244,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Heavy line probably office until simple moment.)",2024-12-31 07:01:18.782169,using cooker every day last month work flawlessly cook evenly lid secure heavy line probably office simple moment,Neutral,0
31246922,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Recently open oil once.),2024-12-17 07:01:18.782173,good boiling pulse potato quickly saved lot time recently open oil,Positive,0
83874543,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Attack ahead run discuss professor material.)",2023-12-04 07:01:18.782177,using cooker every day last month work flawlessly cook evenly lid secure attack ahead run discus professor material,Neutral,0
6821360,"Very useful for our joint family. Easy to clean, solid build quality. (Food discuss sign true somebody black thing.)",2024-05-04 07:01:18.782182,useful joint family easy clean solid build quality food discus sign true somebody black thing,Neutral,0
18983968,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Sense information ask partner boy suggest.)",2024-01-20 07:01:18.782186,pressure cooker great buy make sambar biryani regularly reliable sense information ask partner boy suggest,Positive,0
92075551,The handles stay cool and are comfortable to hold. Very thoughtful design. (Kid hear piece ahead.),2024-07-09 07:01:18.782190,handle stay cool comfortable hold thoughtful design kid hear piece ahead,Neutral,0
62016345,"Very useful for our joint family. Easy to clean, solid build quality. (Fly recognize help writer.)",2023-08-16 07:01:18.782194,useful joint family easy clean solid build quality fly recognize help writer,Neutral,0
23381731,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (News cultural make quickly different score its.),2025-01-09 07:01:18.782199,good boiling pulse potato quickly saved lot time news cultural make quickly different score,Positive,0
71417478,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Speak court old pick protect data special.)",2023-12-21 07:01:18.782203,using cooker every day last month work flawlessly cook evenly lid secure speak court old pick protect data special,Neutral,0
84759850,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Growth impact national.)",2023-10-14 07:01:18.782207,pressure cooker great buy make sambar biryani regularly reliable growth impact national,Positive,0
8632293,The handles stay cool and are comfortable to hold. Very thoughtful design. (Future radio whatever rock.),2024-03-23 07:01:18.782211,handle stay cool comfortable hold thoughtful design future radio whatever rock,Negative,0
85752242,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Many strategy now list goal peace next.),2024-06-24 07:01:18.782215,good boiling pulse potato quickly saved lot time many strategy list goal peace next,Positive,0
12387078,"Very useful for our joint family. Easy to clean, solid build quality. (Soon keep personal them.)",2024-08-01 07:01:18.782219,useful joint family easy clean solid build quality soon keep personal,Neutral,0
76112603,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Back site fear brother discover own former.),2023-12-04 07:01:18.782223,good boiling pulse potato quickly saved lot time back site fear brother discover former,Positive,0
97672429,The handles stay cool and are comfortable to hold. Very thoughtful design. (Start face stock hospital group.),2024-07-22 07:01:18.782227,handle stay cool comfortable hold thoughtful design start face stock hospital group,Neutral,0
55428813,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Why avoid offer table.)",2024-06-04 07:01:18.782231,using cooker every day last month work flawlessly cook evenly lid secure avoid offer table,Neutral,0
53501047,The handles stay cool and are comfortable to hold. Very thoughtful design. (Matter human arm recently book likely true enjoy.),2024-04-23 07:01:18.782235,handle stay cool comfortable hold thoughtful design matter human arm recently book likely true enjoy,Positive,0
18752676,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Allow instead customer.),2023-09-10 07:01:18.782239,good boiling pulse potato quickly saved lot time allow instead customer,Positive,0
82248580,"Very useful for our joint family. Easy to clean, solid build quality. (Cause natural safe under.)",2024-04-05 07:01:18.782243,useful joint family easy clean solid build quality cause natural safe,Neutral,0
80822223,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Dog authority way toward.),2024-07-23 07:01:18.782247,good boiling pulse potato quickly saved lot time dog authority way toward,Positive,0
32357615,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Generation audience indicate.)",2023-10-05 07:01:18.782251,pressure cooker great buy make sambar biryani regularly reliable generation audience indicate,Positive,0
39930681,The handles stay cool and are comfortable to hold. Very thoughtful design. (Upon thought long can rich bit market different.),2024-10-16 07:01:18.782256,handle stay cool comfortable hold thoughtful design upon thought long rich bit market different,Neutral,0
90530971,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (It field sure will again area.),2023-11-21 07:01:18.782260,good boiling pulse potato quickly saved lot time field sure area,Positive,0
40831604,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Move team radio scene need.),2023-12-09 07:01:18.782264,good boiling pulse potato quickly saved lot time move team radio scene need,Positive,0
79540165,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Hit help by.)",2024-11-12 07:01:18.782269,using cooker every day last month work flawlessly cook evenly lid secure hit help,Neutral,0
35991724,The handles stay cool and are comfortable to hold. Very thoughtful design. (Near break brother past tough goal.),2024-05-31 07:01:18.782272,handle stay cool comfortable hold thoughtful design near break brother past tough goal,Neutral,0
7123095,"Very useful for our joint family. Easy to clean, solid build quality. (Job around discussion open dinner section.)",2023-12-04 07:01:18.782276,useful joint family easy clean solid build quality job around discussion open dinner section,Neutral,0
28870050,The handles stay cool and are comfortable to hold. Very thoughtful design. (Nothing yard address rest spend baby camera.),2024-10-02 07:01:18.782281,handle stay cool comfortable hold thoughtful design nothing yard address rest spend baby camera,Neutral,0
53904000,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Executive fire own three.)",2024-06-16 07:01:18.782285,using cooker every day last month work flawlessly cook evenly lid secure executive fire three,Neutral,0
93495065,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Can huge price prevent baby.)",2024-03-13 07:01:18.782289,using cooker every day last month work flawlessly cook evenly lid secure huge price prevent baby,Neutral,0
5510240,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Day relate spend today teach kitchen few.)",2024-03-18 07:01:18.782293,using cooker every day last month work flawlessly cook evenly lid secure day relate spend today teach kitchen,Neutral,0
60078851,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Sister fall president money environment recently.)",2024-05-09 07:01:18.782297,using cooker every day last month work flawlessly cook evenly lid secure sister fall president money environment recently,Neutral,0
45472729,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Bit get improve wear main bad treatment.)",2025-06-19 07:01:18.782301,pressure cooker great buy make sambar biryani regularly reliable bit get improve wear main bad treatment,Neutral,0
42312823,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Discover score decision head staff center within.),2025-05-15 07:01:18.782305,good boiling pulse potato quickly saved lot time discover score decision head staff center within,Positive,0
83989683,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Practice law box material almost everyone.)",2024-09-01 07:01:18.782309,pressure cooker great buy make sambar biryani regularly reliable practice law box material almost everyone,Positive,0
49038095,The handles stay cool and are comfortable to hold. Very thoughtful design. (Feel whole arrive take himself affect.),2023-10-18 07:01:18.782313,handle stay cool comfortable hold thoughtful design feel whole arrive take affect,Neutral,0
36120629,The handles stay cool and are comfortable to hold. Very thoughtful design. (His and day continue issue appear.),2025-06-03 07:01:18.782317,handle stay cool comfortable hold thoughtful design day continue issue appear,Neutral,0
40694152,The handles stay cool and are comfortable to hold. Very thoughtful design. (All several visit travel senior.),2024-01-06 07:01:18.782322,handle stay cool comfortable hold thoughtful design several visit travel senior,Neutral,0
25302999,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Two traditional special opportunity serious game.)",2025-02-01 07:01:18.782326,pressure cooker great buy make sambar biryani regularly reliable two traditional special opportunity serious game,Positive,0
23972125,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Its into role save arm body hold return.),2024-08-14 07:01:18.782331,good boiling pulse potato quickly saved lot time role save arm body hold return,Positive,0
2648857,"Very useful for our joint family. Easy to clean, solid build quality. (Teach visit less occur nothing.)",2025-06-13 07:01:18.782335,useful joint family easy clean solid build quality teach visit le occur nothing,Neutral,0
43795727,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Employee whether level yeah draw traditional exactly.)",2024-08-16 07:01:18.782339,using cooker every day last month work flawlessly cook evenly lid secure employee whether level yeah draw traditional exactly,Neutral,0
70902722,"This pressure cooker was a great buy. I make sambar and biryani regularly, and it's been very reliable. (Beat economic myself front house.)",2024-11-04 07:01:18.782342,pressure cooker great buy make sambar biryani regularly reliable beat economic front house,Positive,0
86692649,"Very useful for our joint family. Easy to clean, solid build quality. (Ever environmental economy president sign activity fill produce.)",2024-11-12 07:01:18.782346,useful joint family easy clean solid build quality ever environmental economy president sign activity fill produce,Neutral,0
19336055,"Very useful for our joint family. Easy to clean, solid build quality. (Summer kitchen admit across already.)",2024-08-01 07:01:18.782350,useful joint family easy clean solid build quality summer kitchen admit across already,Neutral,0
95049461,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Lose such design around voice everybody.)",2025-05-28 07:01:18.782354,using cooker every day last month work flawlessly cook evenly lid secure lose design around voice everybody,Neutral,0
94819226,The handles stay cool and are comfortable to hold. Very thoughtful design. (Necessary well key election skill employee manager dinner.),2023-07-14 07:01:18.782359,handle stay cool comfortable hold thoughtful design necessary well key election skill employee manager dinner,Neutral,0
50729914,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Chair peace anyone boy.)",2024-09-10 07:01:18.782363,using cooker every day last month work flawlessly cook evenly lid secure chair peace anyone boy,Neutral,0
22850714,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Contain medical key.),2023-12-01 07:01:18.782368,good boiling pulse potato quickly saved lot time contain medical key,Positive,0
10315832,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Among response article research else either.),2024-01-13 07:01:18.782372,good boiling pulse potato quickly saved lot time among response article research else either,Positive,0
39805344,It's good for boiling pulses and potatoes quickly. Saved me lots of time. (Music and doctor board medical both.),2023-11-28 07:01:18.782375,good boiling pulse potato quickly saved lot time music doctor board medical,Positive,0
13255627,The handles stay cool and are comfortable to hold. Very thoughtful design. (Down for he state.),2023-11-13 07:01:18.782379,handle stay cool comfortable hold thoughtful design state,Neutral,0
30433493,"Very useful for our joint family. Easy to clean, solid build quality. (Author interview executive agency parent growth.)",2023-11-12 07:01:18.782383,useful joint family easy clean solid build quality author interview executive agency parent growth,Neutral,0
97173601,The handles stay cool and are comfortable to hold. Very thoughtful design. (Today hear wall family all happy.),2025-01-12 07:01:18.782389,handle stay cool comfortable hold thoughtful design today hear wall family happy,Neutral,0
15370136,"Been using this cooker every day for the last 5 months, and it works flawlessly. Cooks evenly and the lid is very secure. (Us treatment agent participant space.)",2025-03-15 07:01:18.782393,using cooker every day last month work flawlessly cook evenly lid secure u treatment agent participant space,Neutral,0
